YEAR,MO,DY,HR,Solar,Temperature,Humidity,Wind,Datetime,TempCorrection,PV_Power_W,PV_Energy_Wh
2024,1,11,18,0.0,25.59,95.26,2.0,2024-01-11 18:00:00,0.997345,0.0,0.0
2024,1,11,19,0.0,25.36,95.73,2.0,2024-01-11 19:00:00,0.99838,0.0,0.0
2024,1,11,20,0.0,25.18,96.04,2.0,2024-01-11 20:00:00,0.99919,0.0,0.0
2024,1,11,21,0.0,24.95,96.3,1.98,2024-01-11 21:00:00,1.000225,0.0,0.0
2024,1,11,22,0.0,24.56,96.77,1.93,2024-01-11 22:00:00,1.00198,0.0,0.0
2024,1,11,23,0.0,24.35,97.15,1.83,2024-01-11 23:00:00,1.002925,0.0,0.0
2024,1,12,0,0.0,24.25,97.25,1.81,2024-01-12 00:00:00,1.003375,0.0,0.0
2024,1,12,1,0.0,24.15,97.36,1.81,2024-01-12 01:00:00,1.003825,0.0,0.0
2024,1,12,2,0.0,24.03,97.37,1.8,2024-01-12 02:00:00,1.004365,0.0,0.0
2024,1,12,3,0.0,23.89,97.38,1.79,2024-01-12 03:00:00,1.004995,0.0,0.0
2024,1,12,4,0.0,23.73,97.53,1.82,2024-01-12 04:00:00,1.005715,0.0,0.0
2024,1,12,5,4.3,23.77,97.27,1.85,2024-01-12 05:00:00,1.005535,0.43238005,0.43238005
2024,1,12,6,103.0,25.03,93.45,2.69,2024-01-12 06:00:00,0.999865,10.2986095,10.2986095
2024,1,12,7,290.38,26.03,87.97,3.29,2024-01-12 07:00:00,0.9953649999999999,28.903408869999996,28.903408869999996
2024,1,12,8,494.45,27.2,81.0,3.48,2024-01-12 08:00:00,0.9901,48.9554945,48.9554945
2024,1,12,9,638.4,28.11,76.1,3.52,2024-01-12 09:00:00,0.986005,62.946559199999996,62.946559199999996
2024,1,12,10,751.05,28.8,73.0,3.59,2024-01-12 10:00:00,0.9829,73.8207045,73.8207045
2024,1,12,11,807.08,29.02,71.53,3.7,2024-01-12 11:00:00,0.98191,79.24799227999999,79.24799227999999
2024,1,12,12,817.6,29.29,70.25,3.95,2024-01-12 12:00:00,0.980695,80.1816232,80.1816232
2024,1,12,13,717.38,29.19,69.89,4.24,2024-01-12 13:00:00,0.981145,70.38538001,70.38538001
2024,1,12,14,563.83,28.91,70.11,4.47,2024-01-12 14:00:00,0.982405,55.390941115000004,55.390941115000004
2024,1,12,15,383.7,28.2,72.38,4.57,2024-01-12 15:00:00,0.9856,37.817472,37.817472
2024,1,12,16,195.98,27.29,76.12,4.39,2024-01-12 16:00:00,0.989695,19.39604261,19.39604261
2024,1,12,17,48.3,25.87,84.07,3.2,2024-01-12 17:00:00,0.996085,4.811090549999999,4.811090549999999
2024,1,12,18,0.0,24.79,89.62,2.49,2024-01-12 18:00:00,1.000945,0.0,0.0
2024,1,12,19,0.0,24.52,90.33,2.33,2024-01-12 19:00:00,1.00216,0.0,0.0
2024,1,12,20,0.0,24.26,91.25,2.2,2024-01-12 20:00:00,1.00333,0.0,0.0
2024,1,12,21,0.0,23.98,92.37,2.11,2024-01-12 21:00:00,1.00459,0.0,0.0
2024,1,12,22,0.0,23.76,93.0,2.12,2024-01-12 22:00:00,1.00558,0.0,0.0
2024,1,12,23,0.0,23.63,93.31,2.11,2024-01-12 23:00:00,1.006165,0.0,0.0
2024,1,13,0,0.0,23.52,93.55,2.12,2024-01-13 00:00:00,1.00666,0.0,0.0
2024,1,13,1,0.0,23.43,93.9,2.12,2024-01-13 01:00:00,1.007065,0.0,0.0
2024,1,13,2,0.0,23.3,94.24,2.16,2024-01-13 02:00:00,1.00765,0.0,0.0
2024,1,13,3,0.0,23.15,94.45,2.23,2024-01-13 03:00:00,1.008325,0.0,0.0
2024,1,13,4,0.0,23.03,95.01,2.24,2024-01-13 04:00:00,1.008865,0.0,0.0
2024,1,13,5,4.47,23.08,95.22,2.18,2024-01-13 05:00:00,1.00864,0.45086208,0.45086208
2024,1,13,6,77.78,25.07,88.16,2.61,2024-01-13 06:00:00,0.999685,7.77554993,7.77554993
2024,1,13,7,224.68,26.54,79.41,3.33,2024-01-13 07:00:00,0.99307,22.312296760000002,22.312296760000002
2024,1,13,8,400.15,27.87,74.67,3.38,2024-01-13 08:00:00,0.987085,39.498206274999994,39.498206274999994
2024,1,13,9,578.08,29.05,71.32,3.4,2024-01-13 09:00:00,0.981775,56.7544492,56.7544492
2024,1,13,10,654.0,29.93,68.45,3.55,2024-01-13 10:00:00,0.977815,63.949101000000006,63.949101000000006
2024,1,13,11,667.35,30.47,66.44,3.75,2024-01-13 11:00:00,0.9753850000000001,65.092317975,65.092317975
2024,1,13,12,687.6,30.69,65.25,3.94,2024-01-13 12:00:00,0.974395,66.99940020000001,66.99940020000001
2024,1,13,13,663.83,30.61,64.72,4.08,2024-01-13 13:00:00,0.974755,64.70716116500002,64.70716116500002
2024,1,13,14,552.5,30.14,65.83,4.25,2024-01-13 14:00:00,0.97687,53.9720675,53.9720675
2024,1,13,15,466.6,29.42,67.75,4.3,2024-01-13 15:00:00,0.98011,45.73193260000001,45.73193260000001
2024,1,13,16,237.98,28.32,72.12,4.32,2024-01-13 16:00:00,0.98506,23.44245788,23.44245788
2024,1,13,17,54.58,26.6,82.04,3.73,2024-01-13 17:00:00,0.9928,5.418702399999999,5.418702399999999
2024,1,13,18,0.0,25.22,90.27,2.96,2024-01-13 18:00:00,0.99901,0.0,0.0
2024,1,13,19,0.0,24.78,92.84,2.71,2024-01-13 19:00:00,1.00099,0.0,0.0
2024,1,13,20,0.0,24.54,94.28,2.39,2024-01-13 20:00:00,1.00207,0.0,0.0
2024,1,13,21,0.0,24.38,94.9,2.17,2024-01-13 21:00:00,1.00279,0.0,0.0
2024,1,13,22,0.0,24.15,95.65,1.97,2024-01-13 22:00:00,1.003825,0.0,0.0
2024,1,13,23,0.0,23.89,96.27,1.9,2024-01-13 23:00:00,1.004995,0.0,0.0
2024,1,14,0,0.0,23.67,97.16,1.88,2024-01-14 00:00:00,1.005985,0.0,0.0
2024,1,14,1,0.0,23.64,97.23,1.86,2024-01-14 01:00:00,1.00612,0.0,0.0
2024,1,14,2,0.0,23.59,97.24,1.85,2024-01-14 02:00:00,1.006345,0.0,0.0
2024,1,14,3,0.0,23.49,97.46,1.84,2024-01-14 03:00:00,1.006795,0.0,0.0
2024,1,14,4,0.0,23.36,97.76,1.82,2024-01-14 04:00:00,1.00738,0.0,0.0
2024,1,14,5,3.9,23.33,97.72,1.76,2024-01-14 05:00:00,1.007515,0.39293084999999994,0.39293084999999994
2024,1,14,6,103.78,25.03,91.67,2.26,2024-01-14 06:00:00,0.999865,10.37659897,10.37659897
2024,1,14,7,297.48,26.33,83.87,2.68,2024-01-14 07:00:00,0.994015,29.56995822,29.56995822
2024,1,14,8,502.7,27.68,76.86,2.7,2024-01-14 08:00:00,0.98794,49.663743800000006,49.663743800000006
2024,1,14,9,669.85,29.02,70.8,2.77,2024-01-14 09:00:00,0.98191,65.77324134999999,65.77324134999999
2024,1,14,10,789.2,29.96,67.4,2.96,2024-01-14 10:00:00,0.97768,77.1585056,77.1585056
2024,1,14,11,820.67,30.66,65.16,3.14,2024-01-14 11:00:00,0.97453,79.97675351000001,79.97675351000001
2024,1,14,12,801.1,31.02,63.57,3.32,2024-01-14 12:00:00,0.97291,77.9398201,77.9398201
2024,1,14,13,721.72,30.99,63.02,3.5,2024-01-14 13:00:00,0.973045,70.22660374,70.22660374
2024,1,14,14,645.78,30.56,64.13,3.62,2024-01-14 14:00:00,0.97498,62.96225844,62.96225844
2024,1,14,15,391.75,29.94,65.28,3.65,2024-01-14 15:00:00,0.97777,38.30413975,38.30413975
2024,1,14,16,210.85,28.84,69.51,3.68,2024-01-14 16:00:00,0.98272,20.7206512,20.7206512
2024,1,14,17,54.75,27.06,79.88,2.98,2024-01-14 17:00:00,0.99073,5.42424675,5.42424675
2024,1,14,18,0.0,25.54,88.68,2.4,2024-01-14 18:00:00,0.99757,0.0,0.0
2024,1,14,19,0.0,25.03,91.26,2.18,2024-01-14 19:00:00,0.999865,0.0,0.0
2024,1,14,20,0.0,24.61,93.1,1.92,2024-01-14 20:00:00,1.001755,0.0,0.0
2024,1,14,21,0.0,24.34,93.92,1.79,2024-01-14 21:00:00,1.00297,0.0,0.0
2024,1,14,22,0.0,24.15,94.05,1.64,2024-01-14 22:00:00,1.003825,0.0,0.0
2024,1,14,23,0.0,23.97,93.47,1.49,2024-01-14 23:00:00,1.004635,0.0,0.0
2024,1,15,0,0.0,23.81,93.11,1.42,2024-01-15 00:00:00,1.005355,0.0,0.0
2024,1,15,1,0.0,23.64,93.17,1.43,2024-01-15 01:00:00,1.00612,0.0,0.0
2024,1,15,2,0.0,23.39,93.71,1.53,2024-01-15 02:00:00,1.007245,0.0,0.0
2024,1,15,3,0.0,23.16,94.29,1.67,2024-01-15 03:00:00,1.00828,0.0,0.0
2024,1,15,4,0.0,23.09,94.02,1.7,2024-01-15 04:00:00,1.008595,0.0,0.0
2024,1,15,5,4.0,23.27,93.02,1.57,2024-01-15 05:00:00,1.007785,0.403114,0.403114
2024,1,15,6,99.03,25.38,85.2,1.83,2024-01-15 06:00:00,0.99829,9.886065870000001,9.886065870000001
2024,1,15,7,281.6,26.99,76.72,2.45,2024-01-15 07:00:00,0.991045,27.9078272,27.9078272
2024,1,15,8,464.17,28.13,72.8,2.64,2024-01-15 08:00:00,0.985915,45.763216555,45.763216555
2024,1,15,9,637.9,29.14,69.33,2.74,2024-01-15 09:00:00,0.98137,62.6015923,62.6015923
2024,1,15,10,712.83,29.92,66.87,2.85,2024-01-15 10:00:00,0.97786,69.70479438,69.70479438
2024,1,15,11,687.97,30.4,65.34,3.03,2024-01-15 11:00:00,0.9757,67.12523290000001,67.12523290000001
2024,1,15,12,652.95,30.61,64.17,3.29,2024-01-15 12:00:00,0.974755,63.646627725,63.646627725
2024,1,15,13,610.58,30.38,64.41,3.51,2024-01-15 13:00:00,0.97579,59.579785820000005,59.579785820000005
2024,1,15,14,451.95,29.95,65.66,3.58,2024-01-15 14:00:00,0.977725,44.18828137499999,44.18828137499999
2024,1,15,15,302.7,29.29,68.04,3.44,2024-01-15 15:00:00,0.980695,29.685637649999997,29.685637649999997
2024,1,15,16,160.8,28.2,74.06,2.95,2024-01-15 16:00:00,0.9856,15.848448,15.848448
2024,1,15,17,40.58,26.88,82.26,2.25,2024-01-15 17:00:00,0.99154,4.02366932,4.02366932
2024,1,15,18,0.0,25.71,90.3,1.65,2024-01-15 18:00:00,0.9968049999999999,0.0,0.0
2024,1,15,19,0.0,25.29,91.39,1.57,2024-01-15 19:00:00,0.998695,0.0,0.0
2024,1,15,20,0.0,24.94,91.88,1.52,2024-01-15 20:00:00,1.00027,0.0,0.0
2024,1,15,21,0.0,24.66,92.25,1.49,2024-01-15 21:00:00,1.00153,0.0,0.0
2024,1,15,22,0.0,24.42,92.54,1.46,2024-01-15 22:00:00,1.00261,0.0,0.0
2024,1,15,23,0.0,24.16,93.17,1.48,2024-01-15 23:00:00,1.00378,0.0,0.0
2024,1,16,0,0.0,23.92,93.67,1.53,2024-01-16 00:00:00,1.00486,0.0,0.0
2024,1,16,1,0.0,23.79,94.08,1.52,2024-01-16 01:00:00,1.005445,0.0,0.0
2024,1,16,2,0.0,23.8,94.39,1.46,2024-01-16 02:00:00,1.0054,0.0,0.0
2024,1,16,3,0.0,23.87,94.53,1.38,2024-01-16 03:00:00,1.005085,0.0,0.0
2024,1,16,4,0.0,23.9,94.48,1.3,2024-01-16 04:00:00,1.00495,0.0,0.0
2024,1,16,5,3.55,24.01,94.36,1.19,2024-01-16 05:00:00,1.004455,0.356581525,0.356581525
2024,1,16,6,98.47,25.43,90.68,1.39,2024-01-16 06:00:00,0.998065,9.827946055,9.827946055
2024,1,16,7,301.8,26.58,84.59,2.04,2024-01-16 07:00:00,0.99289,29.9654202,29.9654202
2024,1,16,8,529.22,27.74,79.44,2.52,2024-01-16 08:00:00,0.98767,52.26947174000001,52.26947174000001
2024,1,16,9,683.22,28.7,74.61,3.07,2024-01-16 09:00:00,0.9833500000000001,67.1844387,67.1844387
2024,1,16,10,816.85,29.39,71.67,3.38,2024-01-16 10:00:00,0.980245,80.071312825,80.071312825
2024,1,16,11,834.25,29.89,69.5,3.54,2024-01-16 11:00:00,0.977995,81.58923287500001,81.58923287500001
2024,1,16,12,795.3,30.0,68.8,3.55,2024-01-16 12:00:00,0.9775,77.740575,77.740575
2024,1,16,13,716.03,30.04,68.49,3.45,2024-01-16 13:00:00,0.97732,69.97904396,69.97904396
2024,1,16,14,511.2,29.79,69.1,3.31,2024-01-16 14:00:00,0.978445,50.018108399999996,50.018108399999996
2024,1,16,15,319.77,29.37,71.48,3.2,2024-01-16 15:00:00,0.980335,31.348172294999998,31.348172294999998
2024,1,16,16,161.88,28.32,77.58,2.99,2024-01-16 16:00:00,0.98506,15.94615128,15.94615128
2024,1,16,17,33.67,27.04,86.53,2.29,2024-01-16 17:00:00,0.99082,3.33609094,3.33609094
2024,1,16,18,0.0,26.1,92.75,1.78,2024-01-16 18:00:00,0.99505,0.0,0.0
2024,1,16,19,0.0,25.8,94.04,1.71,2024-01-16 19:00:00,0.9964,0.0,0.0
2024,1,16,20,0.0,25.57,94.97,1.61,2024-01-16 20:00:00,0.997435,0.0,0.0
2024,1,16,21,0.0,25.37,95.55,1.6,2024-01-16 21:00:00,0.998335,0.0,0.0
2024,1,16,22,0.0,25.2,95.84,1.62,2024-01-16 22:00:00,0.9991,0.0,0.0
2024,1,16,23,0.0,25.04,96.12,1.62,2024-01-16 23:00:00,0.99982,0.0,0.0
2024,1,17,0,0.0,24.83,96.45,1.63,2024-01-17 00:00:00,1.000765,0.0,0.0
2024,1,17,1,0.0,24.64,96.85,1.64,2024-01-17 01:00:00,1.00162,0.0,0.0
2024,1,17,2,0.0,24.48,97.05,1.66,2024-01-17 02:00:00,1.00234,0.0,0.0
2024,1,17,3,0.0,24.31,97.39,1.71,2024-01-17 03:00:00,1.003105,0.0,0.0
2024,1,17,4,0.0,24.18,97.5,1.62,2024-01-17 04:00:00,1.00369,0.0,0.0
2024,1,17,5,3.7,24.21,97.01,1.45,2024-01-17 05:00:00,1.003555,0.37131535,0.37131535
2024,1,17,6,68.62,25.61,93.01,1.67,2024-01-17 06:00:00,0.997255,6.84316381,6.84316381
2024,1,17,7,193.68,26.82,86.81,2.19,2024-01-17 07:00:00,0.99181,19.209376080000002,19.209376080000002
2024,1,17,8,334.83,28.1,79.86,2.7,2024-01-17 08:00:00,0.98605,33.01591215,33.01591215
2024,1,17,9,439.08,29.14,74.06,3.25,2024-01-17 09:00:00,0.98137,43.089993959999994,43.089993959999994
2024,1,17,10,636.4,29.85,70.35,3.79,2024-01-17 10:00:00,0.978175,62.251056999999996,62.251056999999996
2024,1,17,11,679.05,30.37,67.77,4.55,2024-01-17 11:00:00,0.975835,66.26407567499999,66.26407567499999
2024,1,17,12,628.92,30.34,67.98,5.19,2024-01-17 12:00:00,0.97597,61.38070524,61.38070524
2024,1,17,13,527.83,29.62,71.56,5.38,2024-01-17 13:00:00,0.97921,51.685641430000004,51.685641430000004
2024,1,17,14,290.75,28.86,75.45,5.28,2024-01-17 14:00:00,0.98263,28.569967249999998,28.569967249999998
2024,1,17,15,147.65,28.12,79.03,5.09,2024-01-17 15:00:00,0.98596,14.5576994,14.5576994
2024,1,17,16,78.25,27.35,83.54,4.61,2024-01-17 16:00:00,0.989425,7.7422506250000005,7.7422506250000005
2024,1,17,17,18.27,26.4,89.26,3.39,2024-01-17 17:00:00,0.9937,1.8154898999999998,1.8154898999999998
2024,1,17,18,0.0,25.39,93.4,2.53,2024-01-17 18:00:00,0.998245,0.0,0.0
2024,1,17,19,0.0,24.92,94.69,2.34,2024-01-17 19:00:00,1.00036,0.0,0.0
2024,1,17,20,0.0,24.57,95.35,2.26,2024-01-17 20:00:00,1.001935,0.0,0.0
2024,1,17,21,0.0,24.29,95.91,2.15,2024-01-17 21:00:00,1.003195,0.0,0.0
2024,1,17,22,0.0,24.05,96.57,2.0,2024-01-17 22:00:00,1.004275,0.0,0.0
2024,1,17,23,0.0,23.87,97.24,1.92,2024-01-17 23:00:00,1.005085,0.0,0.0
2024,1,18,0,0.0,23.76,97.73,1.89,2024-01-18 00:00:00,1.00558,0.0,0.0
2024,1,18,1,0.0,23.64,98.18,1.95,2024-01-18 01:00:00,1.00612,0.0,0.0
2024,1,18,2,0.0,23.56,98.47,1.98,2024-01-18 02:00:00,1.00648,0.0,0.0
2024,1,18,3,0.0,23.48,98.63,1.99,2024-01-18 03:00:00,1.00684,0.0,0.0
2024,1,18,4,0.0,23.34,98.91,2.01,2024-01-18 04:00:00,1.00747,0.0,0.0
2024,1,18,5,1.77,23.4,98.6,1.97,2024-01-18 05:00:00,1.0072,0.17827440000000003,0.17827440000000003
2024,1,18,6,48.83,24.68,94.94,2.41,2024-01-18 06:00:00,1.00144,4.890031520000001,4.890031520000001
2024,1,18,7,127.55,25.6,91.11,2.99,2024-01-18 07:00:00,0.9973,12.720561499999999,12.720561499999999
2024,1,18,8,248.45,26.48,84.37,3.45,2024-01-18 08:00:00,0.99334,24.679532299999998,24.679532299999998
2024,1,18,9,422.38,27.51,76.3,3.76,2024-01-18 09:00:00,0.988705,41.76092179,41.76092179
2024,1,18,10,281.27,28.39,71.56,4.16,2024-01-18 10:00:00,0.984745,27.697922614999996,27.697922614999996
2024,1,18,11,152.95,28.98,69.84,4.56,2024-01-18 11:00:00,0.98209,15.021066549999999,15.021066549999999
2024,1,18,12,122.15,29.15,70.34,4.91,2024-01-18 12:00:00,0.981325,11.986884875000001,11.986884875000001
2024,1,18,13,206.45,28.86,72.37,5.15,2024-01-18 13:00:00,0.98263,20.28639635,20.28639635
2024,1,18,14,146.62,28.34,75.03,5.34,2024-01-18 14:00:00,0.98497,14.441630140000001,14.441630140000001
2024,1,18,15,131.88,27.74,77.78,5.34,2024-01-18 15:00:00,0.98767,13.02539196,13.02539196
2024,1,18,16,74.05,27.05,81.19,4.94,2024-01-18 16:00:00,0.990775,7.336688874999999,7.336688874999999
2024,1,18,17,19.85,25.94,88.26,3.42,2024-01-18 17:00:00,0.99577,1.9766034500000005,1.9766034500000005
2024,1,18,18,0.0,24.99,93.3,2.54,2024-01-18 18:00:00,1.000045,0.0,0.0
2024,1,18,19,0.0,24.72,94.69,2.37,2024-01-18 19:00:00,1.00126,0.0,0.0
2024,1,18,20,0.0,24.5,95.69,2.28,2024-01-18 20:00:00,1.00225,0.0,0.0
2024,1,18,21,0.0,24.33,96.29,2.37,2024-01-18 21:00:00,1.003015,0.0,0.0
2024,1,18,22,0.0,24.16,96.64,2.36,2024-01-18 22:00:00,1.00378,0.0,0.0
2024,1,18,23,0.0,24.04,96.97,2.42,2024-01-18 23:00:00,1.00432,0.0,0.0
2024,1,19,0,0.0,23.98,97.2,2.44,2024-01-19 00:00:00,1.00459,0.0,0.0
2024,1,19,1,0.0,23.98,97.19,2.4,2024-01-19 01:00:00,1.00459,0.0,0.0
2024,1,19,2,0.0,24.02,97.23,2.4,2024-01-19 02:00:00,1.00441,0.0,0.0
2024,1,19,3,0.0,23.97,97.66,2.13,2024-01-19 03:00:00,1.004635,0.0,0.0
2024,1,19,4,0.0,23.93,98.07,2.05,2024-01-19 04:00:00,1.004815,0.0,0.0
2024,1,19,5,2.15,24.18,97.68,2.03,2024-01-19 05:00:00,1.00369,0.21579335,0.21579335
2024,1,19,6,73.62,25.36,95.05,3.22,2024-01-19 06:00:00,0.99838,7.35007356,7.35007356
2024,1,19,7,185.9,26.37,92.87,4.62,2024-01-19 07:00:00,0.993835,18.47539265,18.47539265
2024,1,19,8,334.12,27.3,87.87,6.42,2024-01-19 08:00:00,0.98965,33.06618580000001,33.06618580000001
2024,1,19,9,572.42,27.99,80.81,7.73,2024-01-19 09:00:00,0.986545,56.47180888999999,56.47180888999999
2024,1,19,10,610.92,28.43,76.6,8.0,2024-01-19 10:00:00,0.984565,60.14904497999999,60.14904497999999
2024,1,19,11,557.33,28.79,74.28,7.81,2024-01-19 11:00:00,0.982945,54.78247368499999,54.78247368499999
2024,1,19,12,422.9,28.91,73.5,7.61,2024-01-19 12:00:00,0.982405,41.54590745,41.54590745
2024,1,19,13,506.88,28.66,73.99,7.43,2024-01-19 13:00:00,0.98353,49.85316864,49.85316864
2024,1,19,14,315.55,28.04,75.78,7.13,2024-01-19 14:00:00,0.98632,31.1233276,31.1233276
2024,1,19,15,219.48,27.19,78.97,6.54,2024-01-19 15:00:00,0.9901449999999999,21.731702459999994,21.731702459999994
2024,1,19,16,126.4,26.32,82.96,5.76,2024-01-19 16:00:00,0.9940599999999999,12.5649184,12.5649184
2024,1,19,17,16.73,25.27,89.02,4.4,2024-01-19 17:00:00,0.998785,1.6709673050000002,1.6709673050000002
2024,1,19,18,0.0,24.49,93.31,3.63,2024-01-19 18:00:00,1.002295,0.0,0.0
2024,1,19,19,0.0,24.28,94.84,3.75,2024-01-19 19:00:00,1.00324,0.0,0.0
2024,1,19,20,0.0,24.17,95.76,3.81,2024-01-19 20:00:00,1.003735,0.0,0.0
2024,1,19,21,0.0,24.11,96.1,3.78,2024-01-19 21:00:00,1.004005,0.0,0.0
2024,1,19,22,0.0,24.05,96.35,3.72,2024-01-19 22:00:00,1.004275,0.0,0.0
2024,1,19,23,0.0,24.03,96.39,3.86,2024-01-19 23:00:00,1.004365,0.0,0.0
2024,1,20,0,0.0,24.08,96.3,3.92,2024-01-20 00:00:00,1.00414,0.0,0.0
2024,1,20,1,0.0,24.12,96.34,3.89,2024-01-20 01:00:00,1.00396,0.0,0.0
2024,1,20,2,0.0,24.06,96.41,3.7,2024-01-20 02:00:00,1.00423,0.0,0.0
2024,1,20,3,0.0,23.95,96.59,3.49,2024-01-20 03:00:00,1.004725,0.0,0.0
2024,1,20,4,0.0,23.8,97.02,3.12,2024-01-20 04:00:00,1.0054,0.0,0.0
2024,1,20,5,3.5,23.74,97.28,2.79,2024-01-20 05:00:00,1.00567,0.35198450000000003,0.35198450000000003
2024,1,20,6,111.0,24.89,94.11,3.81,2024-01-20 06:00:00,1.000495,11.105494499999999,11.105494499999999
2024,1,20,7,322.55,26.12,88.94,4.72,2024-01-20 07:00:00,0.99496,32.0924348,32.0924348
2024,1,20,8,544.65,27.38,81.95,5.39,2024-01-20 08:00:00,0.98929,53.88167985,53.88167985
2024,1,20,9,717.67,28.29,76.98,5.7,2024-01-20 09:00:00,0.985195,70.704489565,70.704489565
2024,1,20,10,785.47,29.01,73.88,6.0,2024-01-20 10:00:00,0.981955,77.129619385,77.129619385
2024,1,20,11,818.85,29.4,72.42,6.31,2024-01-20 11:00:00,0.9802,80.263677,80.263677
2024,1,20,12,853.15,29.53,71.66,6.48,2024-01-20 12:00:00,0.979615,83.575853725,83.575853725
2024,1,20,13,779.33,29.43,72.23,6.54,2024-01-20 13:00:00,0.980065,76.379405645,76.379405645
2024,1,20,14,596.33,29.06,73.66,6.49,2024-01-20 14:00:00,0.98173,58.543505090000004,58.543505090000004
2024,1,20,15,393.38,28.42,75.85,6.25,2024-01-20 15:00:00,0.98461,38.73258818,38.73258818
2024,1,20,16,211.88,27.43,79.84,5.74,2024-01-20 16:00:00,0.989065,20.956309219999998,20.956309219999998
2024,1,20,17,55.6,26.1,87.62,4.37,2024-01-20 17:00:00,0.99505,5.532478,5.532478
2024,1,20,18,0.0,25.09,94.21,3.06,2024-01-20 18:00:00,0.999595,0.0,0.0
2024,1,20,19,0.0,24.79,95.67,2.73,2024-01-20 19:00:00,1.000945,0.0,0.0
2024,1,20,20,0.0,24.66,96.0,2.64,2024-01-20 20:00:00,1.00153,0.0,0.0
2024,1,20,21,0.0,24.46,96.62,2.54,2024-01-20 21:00:00,1.00243,0.0,0.0
2024,1,20,22,0.0,24.34,96.99,2.63,2024-01-20 22:00:00,1.00297,0.0,0.0
2024,1,20,23,0.0,24.17,97.45,2.67,2024-01-20 23:00:00,1.003735,0.0,0.0
2024,1,21,0,0.0,23.99,97.77,2.66,2024-01-21 00:00:00,1.004545,0.0,0.0
2024,1,21,1,0.0,23.94,97.61,2.62,2024-01-21 01:00:00,1.00477,0.0,0.0
2024,1,21,2,0.0,23.9,97.51,2.65,2024-01-21 02:00:00,1.00495,0.0,0.0
2024,1,21,3,0.0,23.84,97.56,2.65,2024-01-21 03:00:00,1.00522,0.0,0.0
2024,1,21,4,0.0,23.77,97.73,2.49,2024-01-21 04:00:00,1.005535,0.0,0.0
2024,1,21,5,3.17,23.84,97.65,2.3,2024-01-21 05:00:00,1.00522,0.31865474,0.31865474
2024,1,21,6,74.72,25.3,93.29,3.22,2024-01-21 06:00:00,0.99865,7.4619127999999995,7.4619127999999995
2024,1,21,7,224.8,26.45,87.99,4.01,2024-01-21 07:00:00,0.993475,22.333318000000002,22.333318000000002
2024,1,21,8,390.25,27.74,81.67,4.45,2024-01-21 08:00:00,0.98767,38.54382175,38.54382175
2024,1,21,9,575.72,28.85,76.06,4.9,2024-01-21 09:00:00,0.982675,56.5745651,56.5745651
2024,1,21,10,659.45,29.75,71.84,5.34,2024-01-21 10:00:00,0.978625,64.535425625,64.535425625
2024,1,21,11,619.47,30.29,68.88,5.75,2024-01-21 11:00:00,0.976195,60.47235166500001,60.47235166500001
2024,1,21,12,676.3,30.48,67.25,6.13,2024-01-21 12:00:00,0.97534,65.9622442,65.9622442
2024,1,21,13,658.75,30.19,67.84,6.36,2024-01-21 13:00:00,0.976645,64.336489375,64.336489375
2024,1,21,14,498.27,29.74,69.14,6.29,2024-01-21 14:00:00,0.97867,48.76419009,48.76419009
2024,1,21,15,354.1,29.0,72.01,5.75,2024-01-21 15:00:00,0.982,34.77262,34.77262
2024,1,21,16,184.4,27.89,77.38,5.06,2024-01-21 16:00:00,0.986995,18.200187800000002,18.200187800000002
2024,1,21,17,46.25,26.43,86.55,3.62,2024-01-21 17:00:00,0.993565,4.595238125,4.595238125
2024,1,21,18,0.0,25.32,93.72,2.53,2024-01-21 18:00:00,0.99856,0.0,0.0
2024,1,21,19,0.0,25.1,95.28,2.38,2024-01-21 19:00:00,0.9995499999999999,0.0,0.0
2024,1,21,20,0.0,24.89,96.37,2.27,2024-01-21 20:00:00,1.000495,0.0,0.0
2024,1,21,21,0.0,24.61,97.12,2.23,2024-01-21 21:00:00,1.001755,0.0,0.0
2024,1,21,22,0.0,24.35,98.0,2.19,2024-01-21 22:00:00,1.002925,0.0,0.0
2024,1,21,23,0.0,24.22,98.24,2.26,2024-01-21 23:00:00,1.00351,0.0,0.0
2024,1,22,0,0.0,24.1,98.28,2.34,2024-01-22 00:00:00,1.0040499999999999,0.0,0.0
2024,1,22,1,0.0,23.97,98.34,2.34,2024-01-22 01:00:00,1.004635,0.0,0.0
2024,1,22,2,0.0,23.9,98.26,2.34,2024-01-22 02:00:00,1.00495,0.0,0.0
2024,1,22,3,0.0,23.88,98.19,2.23,2024-01-22 03:00:00,1.00504,0.0,0.0
2024,1,22,4,0.0,23.95,97.94,2.18,2024-01-22 04:00:00,1.004725,0.0,0.0
2024,1,22,5,2.5,24.09,97.6,2.19,2024-01-22 05:00:00,1.004095,0.25102375,0.25102375
2024,1,22,6,88.47,25.2,94.68,3.14,2024-01-22 06:00:00,0.9991,8.839037699999999,8.839037699999999
2024,1,22,7,272.48,26.01,92.5,3.95,2024-01-22 07:00:00,0.995455,27.124157840000002,27.124157840000002
2024,1,22,8,477.25,26.95,87.18,5.13,2024-01-22 08:00:00,0.991225,47.306213125,47.306213125
2024,1,22,9,622.0,28.02,80.94,5.84,2024-01-22 09:00:00,0.98641,61.354702,61.354702
2024,1,22,10,730.97,28.89,76.75,6.05,2024-01-22 10:00:00,0.982495,71.817437015,71.817437015
